time(ms) function_name moment
4753670 MPI_Allreduce 0
4753672 MPI_Allreduce 1
4753672 MPI_Bcast 0
4753673 MPI_Bcast 1
4753673 MPI_Bcast 0
4753673 MPI_Bcast 1
4753673 MPI_Allreduce 0
4753673 MPI_Allreduce 1
4753673 MPI_Allreduce 0
4753673 MPI_Allreduce 1
4753673 MPI_Allgather 0
4753673 MPI_Allgather 1
4753707 MPI_Allgather 0
4753707 MPI_Allgather 1
4753707 MPI_Allgather 0
4753707 MPI_Allgather 1
4758969 MPI_Allreduce 0
4759443 MPI_Allreduce 1
4786048 MPI_Allreduce 0
4786445 MPI_Allreduce 1
4786720 MPI_Allreduce 0
4786720 MPI_Allreduce 1
4786720 MPI_Send 0
4786720 MPI_Send 1
4786720 MPI_Wait 0
4786720 MPI_Wait 1
4786721 MPI_Send 0
4786721 MPI_Send 1
4786721 MPI_Wait 0
4786721 MPI_Wait 1
4786721 MPI_Send 0
4786721 MPI_Send 1
4786721 MPI_Wait 0
4786721 MPI_Wait 1
4786724 MPI_Allreduce 0
4786724 MPI_Allreduce 1
4786724 MPI_Allreduce 0
4786724 MPI_Allreduce 1
4786724 MPI_Allreduce 0
4786724 MPI_Allreduce 1
4786825 MPI_Send 0
4786825 MPI_Send 1
4786825 MPI_Wait 0
4786825 MPI_Wait 1
4787391 MPI_Allreduce 0
4787391 MPI_Allreduce 1
4787420 MPI_Send 0
4787421 MPI_Send 1
4787421 MPI_Wait 0
4787421 MPI_Wait 1
4787964 MPI_Allreduce 0
4787964 MPI_Allreduce 1
4788031 MPI_Allreduce 0
4788031 MPI_Allreduce 1
4788061 MPI_Send 0
4788061 MPI_Send 1
4788061 MPI_Wait 0
4788061 MPI_Wait 1
4788604 MPI_Allreduce 0
4788604 MPI_Allreduce 1
4788672 MPI_Allreduce 0
4788672 MPI_Allreduce 1
4788701 MPI_Send 0
4788701 MPI_Send 1
4788701 MPI_Wait 0
4788701 MPI_Wait 1
4789245 MPI_Allreduce 0
4789245 MPI_Allreduce 1
4789312 MPI_Allreduce 0
4789312 MPI_Allreduce 1
4789342 MPI_Send 0
4789342 MPI_Send 1
4789342 MPI_Wait 0
4789342 MPI_Wait 1
4789885 MPI_Allreduce 0
4789885 MPI_Allreduce 1
4789953 MPI_Allreduce 0
4789953 MPI_Allreduce 1
4789979 MPI_Send 0
4789979 MPI_Send 1
4789979 MPI_Wait 0
4789979 MPI_Wait 1
4790523 MPI_Allreduce 0
4790524 MPI_Allreduce 1
4790588 MPI_Allreduce 0
