time(ms) function_name moment
92899147 MPI_Allreduce 0
92899147 MPI_Allreduce 1
92899147 MPI_Bcast 0
92899147 MPI_Bcast 1
92899147 MPI_Bcast 0
92899147 MPI_Bcast 1
92899147 MPI_Allreduce 0
92899147 MPI_Allreduce 1
92899147 MPI_Allreduce 0
92899147 MPI_Allreduce 1
92899147 MPI_Allgather 0
92899147 MPI_Allgather 1
92899181 MPI_Allgather 0
92899182 MPI_Allgather 1
92899182 MPI_Allgather 0
92899182 MPI_Allgather 1
92903893 MPI_Allreduce 0
92904370 MPI_Allreduce 1
92929725 MPI_Allreduce 0
92930600 MPI_Allreduce 1
92930870 MPI_Allreduce 0
92930870 MPI_Allreduce 1
92930870 MPI_Send 0
92930870 MPI_Send 1
92930870 MPI_Wait 0
92930870 MPI_Wait 1
92930871 MPI_Send 0
92930871 MPI_Send 1
92930871 MPI_Wait 0
92930871 MPI_Wait 1
92930871 MPI_Send 0
92930871 MPI_Send 1
92930871 MPI_Wait 0
92930871 MPI_Wait 1
92930874 MPI_Allreduce 0
92930874 MPI_Allreduce 1
92930874 MPI_Allreduce 0
92930874 MPI_Allreduce 1
92930874 MPI_Allreduce 0
92930874 MPI_Allreduce 1
92931000 MPI_Send 0
92931000 MPI_Send 1
92931000 MPI_Wait 0
92931000 MPI_Wait 1
92931571 MPI_Allreduce 0
92931571 MPI_Allreduce 1
92931601 MPI_Send 0
92931601 MPI_Send 1
92931601 MPI_Wait 0
92931601 MPI_Wait 1
92932143 MPI_Allreduce 0
92932143 MPI_Allreduce 1
92932211 MPI_Allreduce 0
92932211 MPI_Allreduce 1
92932241 MPI_Send 0
92932241 MPI_Send 1
92932241 MPI_Wait 0
92932241 MPI_Wait 1
92932784 MPI_Allreduce 0
92932784 MPI_Allreduce 1
92932851 MPI_Allreduce 0
92932851 MPI_Allreduce 1
92932881 MPI_Send 0
92932881 MPI_Send 1
92932881 MPI_Wait 0
92932881 MPI_Wait 1
92933421 MPI_Allreduce 0
92933421 MPI_Allreduce 1
92933488 MPI_Allreduce 0
92933488 MPI_Allreduce 1
92933517 MPI_Send 0
92933517 MPI_Send 1
92933517 MPI_Wait 0
92933517 MPI_Wait 1
92934059 MPI_Allreduce 0
92934059 MPI_Allreduce 1
92934127 MPI_Allreduce 0
92934127 MPI_Allreduce 1
92934157 MPI_Send 0
92934157 MPI_Send 1
92934157 MPI_Wait 0
92934157 MPI_Wait 1
92934700 MPI_Allreduce 0
92934700 MPI_Allreduce 1
92934768 MPI_Allreduce 0
92934768 MPI_Allreduce 1
92934797 MPI_Send 0
92934797 MPI_Send 1
92934797 MPI_Wait 0
92934797 MPI_Wait 1
92935340 MPI_Allreduce 0
92935340 MPI_Allreduce 1
92935408 MPI_Allreduce 0
92935408 MPI_Allreduce 1
92935438 MPI_Send 0
92935438 MPI_Send 1
92935438 MPI_Wait 0
92935438 MPI_Wait 1
92935981 MPI_Allreduce 0
92935981 MPI_Allreduce 1
92936048 MPI_Allreduce 0
92936048 MPI_Allreduce 1
92936078 MPI_Send 0
92936078 MPI_Send 1
92936078 MPI_Wait 0
92936078 MPI_Wait 1
92936621 MPI_Allreduce 0
92936621 MPI_Allreduce 1
92936689 MPI_Allreduce 0
92936689 MPI_Allreduce 1
92936719 MPI_Send 0
92936719 MPI_Send 1
92936719 MPI_Wait 0
92936719 MPI_Wait 1
92937255 MPI_Allreduce 0
92937257 MPI_Allreduce 1
92937325 MPI_Allreduce 0
92937325 MPI_Allreduce 1
92937355 MPI_Send 0
92937355 MPI_Send 1
92937355 MPI_Wait 0
92937355 MPI_Wait 1
92937897 MPI_Allreduce 0
92937897 MPI_Allreduce 1
92937965 MPI_Allreduce 0
92937965 MPI_Allreduce 1
92937995 MPI_Send 0
92937995 MPI_Send 1
92937995 MPI_Wait 0
92937995 MPI_Wait 1
92938538 MPI_Allreduce 0
92938538 MPI_Allreduce 1
92938605 MPI_Allreduce 0
92938605 MPI_Allreduce 1
92938635 MPI_Send 0
92938635 MPI_Send 1
92938635 MPI_Wait 0
92938635 MPI_Wait 1
92939178 MPI_Allreduce 0
92939178 MPI_Allreduce 1
92939246 MPI_Allreduce 0
92939246 MPI_Allreduce 1
92939276 MPI_Send 0
92939276 MPI_Send 1
92939276 MPI_Wait 0
92939276 MPI_Wait 1
92939823 MPI_Allreduce 0
92939823 MPI_Allreduce 1
92939890 MPI_Allreduce 0
92939890 MPI_Allreduce 1
92939920 MPI_Send 0
92939920 MPI_Send 1
92939920 MPI_Wait 0
92939920 MPI_Wait 1
92940462 MPI_Allreduce 0
92940462 MPI_Allreduce 1
92940530 MPI_Allreduce 0
92940530 MPI_Allreduce 1
92940556 MPI_Send 0
92940557 MPI_Send 1
92940557 MPI_Wait 0
92940557 MPI_Wait 1
92941099 MPI_Allreduce 0
92941100 MPI_Allreduce 1
92941168 MPI_Allreduce 0
92941168 MPI_Allreduce 1
92941198 MPI_Send 0
92941198 MPI_Send 1
92941198 MPI_Wait 0
92941198 MPI_Wait 1
92941741 MPI_Allreduce 0
92941741 MPI_Allreduce 1
92941809 MPI_Allreduce 0
92941809 MPI_Allreduce 1
92941838 MPI_Send 0
92941839 MPI_Send 1
92941839 MPI_Wait 0
92941839 MPI_Wait 1
92942381 MPI_Allreduce 0
92942381 MPI_Allreduce 1
92942449 MPI_Allreduce 0
92942449 MPI_Allreduce 1
92942478 MPI_Send 0
92942479 MPI_Send 1
92942479 MPI_Wait 0
92942479 MPI_Wait 1
92943022 MPI_Allreduce 0
92943022 MPI_Allreduce 1
92943090 MPI_Allreduce 0
92943090 MPI_Allreduce 1
92943119 MPI_Send 0
92943120 MPI_Send 1
92943120 MPI_Wait 0
92943120 MPI_Wait 1
92943663 MPI_Allreduce 0
92943663 MPI_Allreduce 1
92943730 MPI_Allreduce 0
92943730 MPI_Allreduce 1
92943760 MPI_Send 0
92943760 MPI_Send 1
92943760 MPI_Wait 0
92943760 MPI_Wait 1
92944299 MPI_Allreduce 0
92944299 MPI_Allreduce 1
92944367 MPI_Allreduce 0
92944367 MPI_Allreduce 1
92944396 MPI_Send 0
92944396 MPI_Send 1
92944396 MPI_Wait 0
92944396 MPI_Wait 1
92944939 MPI_Allreduce 0
92944939 MPI_Allreduce 1
92945007 MPI_Allreduce 0
92945007 MPI_Allreduce 1
92945037 MPI_Send 0
92945037 MPI_Send 1
92945037 MPI_Wait 0
92945037 MPI_Wait 1
92945579 MPI_Allreduce 0
92945579 MPI_Allreduce 1
92945647 MPI_Allreduce 0
92945647 MPI_Allreduce 1
92945677 MPI_Send 0
92945677 MPI_Send 1
92945677 MPI_Wait 0
92945677 MPI_Wait 1
92946220 MPI_Allreduce 0
92946220 MPI_Allreduce 1
92946288 MPI_Allreduce 0
92946288 MPI_Allreduce 1
92946317 MPI_Send 0
92946318 MPI_Send 1
92946318 MPI_Wait 0
92946318 MPI_Wait 1
92946859 MPI_Allreduce 0
92946859 MPI_Allreduce 1
92946927 MPI_Allreduce 0
92946927 MPI_Allreduce 1
92946957 MPI_Send 0
92946957 MPI_Send 1
92946957 MPI_Wait 0
92946957 MPI_Wait 1
92947500 MPI_Allreduce 0
92947500 MPI_Allreduce 1
92947568 MPI_Allreduce 0
92947568 MPI_Allreduce 1
92947598 MPI_Send 0
92947598 MPI_Send 1
92947598 MPI_Wait 0
92947598 MPI_Wait 1
92948135 MPI_Allreduce 0
92948136 MPI_Allreduce 1
92948204 MPI_Allreduce 0
92948204 MPI_Allreduce 1
92948233 MPI_Send 0
92948233 MPI_Send 1
92948233 MPI_Wait 0
92948233 MPI_Wait 1
92948776 MPI_Allreduce 0
92948776 MPI_Allreduce 1
92948844 MPI_Allreduce 0
92948844 MPI_Allreduce 1
92948874 MPI_Send 0
92948874 MPI_Send 1
92948874 MPI_Wait 0
92948874 MPI_Wait 1
92949417 MPI_Allreduce 0
92949417 MPI_Allreduce 1
92949485 MPI_Allreduce 0
92949485 MPI_Allreduce 1
92949515 MPI_Send 0
92949515 MPI_Send 1
92949515 MPI_Wait 0
92949515 MPI_Wait 1
92950062 MPI_Allreduce 0
92950062 MPI_Allreduce 1
92950131 MPI_Allreduce 0
92950131 MPI_Allreduce 1
92950161 MPI_Send 0
92950161 MPI_Send 1
92950161 MPI_Wait 0
92950161 MPI_Wait 1
92950706 MPI_Allreduce 0
92950706 MPI_Allreduce 1
92950774 MPI_Allreduce 0
92950774 MPI_Allreduce 1
92950804 MPI_Send 0
92950804 MPI_Send 1
92950804 MPI_Wait 0
92950804 MPI_Wait 1
92951344 MPI_Allreduce 0
92951344 MPI_Allreduce 1
92951411 MPI_Allreduce 0
92951411 MPI_Allreduce 1
92951440 MPI_Send 0
92951441 MPI_Send 1
92951441 MPI_Wait 0
92951441 MPI_Wait 1
92951982 MPI_Allreduce 0
92951982 MPI_Allreduce 1
92952050 MPI_Allreduce 0
92952050 MPI_Allreduce 1
92952080 MPI_Send 0
92952080 MPI_Send 1
92952080 MPI_Wait 0
92952080 MPI_Wait 1
92952622 MPI_Allreduce 0
92952622 MPI_Allreduce 1
92952690 MPI_Allreduce 0
92952690 MPI_Allreduce 1
92952720 MPI_Send 0
92952720 MPI_Send 1
92952720 MPI_Wait 0
92952720 MPI_Wait 1
92953263 MPI_Allreduce 0
92953263 MPI_Allreduce 1
92953331 MPI_Allreduce 0
92953331 MPI_Allreduce 1
92953360 MPI_Send 0
92953360 MPI_Send 1
92953361 MPI_Wait 0
92953361 MPI_Wait 1
92953903 MPI_Allreduce 0
92953903 MPI_Allreduce 1
92953971 MPI_Allreduce 0
92953971 MPI_Allreduce 1
92954001 MPI_Send 0
92954001 MPI_Send 1
92954001 MPI_Wait 0
92954001 MPI_Wait 1
92954544 MPI_Allreduce 0
92954544 MPI_Allreduce 1
92954612 MPI_Allreduce 0
